ChainID,store#,address,address2,city,state,zip,latitude,longitude,phone,hours,departments,New Store,Open Date,Comments
10,627,FD Roosevelt Ave,Caparra Shopping Center,Caparra Heights,PR,00968,18.41117,-66.10078,787-782-7878,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",HOM$LAY,N,NULL,
10,628,Ave 65 Infanteria (Carr 3) & Carr 8887,Plaza del Este,Carolina,PR,00987,18.39202,-65.98078,787-769-7878,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",HOM$LAY,N,NULL,
10,629,Carr 1 & Carr 189,Villa Blanca Shopping Center,Caguas,PR,00725,18.23973,-66.03276,787-743-7878,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",ACT$LAY,N,NULL,
10,630,Carr 2 & Carr 343,Mayaguez Mall,Mayaguez,PR,00680,18.15601,-67.14327,787-833-2688,"Sun: 11:00am-7:00pm, Mon-Wed: 9:00am-7:00pm, Thu-Sat: 9:00am-9:00:00pm",HOM$LAY,N,NULL,
10,631,154 Calle Rafael Cordero,Plaza de Armas,Old San Juan,PR,00901,18.4648,-66.11693,787-722-3020,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-8:00pm, Fri-Sat: 9:00am-8:00pm",LAY,N,NULL,
10,632,Blvd Miguel Pou & Ave Fagot,Centro del Sur Shop Center,Ponce,PR,00717,18.011182,-66.602031,787-840-7878,"Sun: 11:00am-7:00pm, Mon-Sat 9:00am-9:00pm",HOM$LAY,N,NULL,
10,633,1064 Ave Ponce de Leon,NULL,San Juan (Santurce),PR,00907,18.45222,-66.07675,787-725-7575,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-8:00pm, Fri-Sat: 9:00am-8:00pm",ACT$LAY,N,NULL,
10,634,PR-128 Km 0.5,Yauco Plaza I Shopping Center,Yauco,PR,00698,18.02524,-66.85401,787-992-4740,"Sun: 11:00am-6:00pm, Mon-Thu: 9:00am-7:00pm, Fri-Sat: 9:00am-9:00pm",LAY,N,"Thursday, November 18, 2010",
10,636,Avenue Monte Hiedra & Calle Los Romeros,Monte Hiedra Town Center,Monte Hiedra,PR,00926,18.33917,-66.06786,787-720-8980,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",HOM$LAY,N,NULL,
10,641,1601 Preston Road,Old Sheppard Place,Plano  (West),TX,75093,33.0233,-96.7982,972-733-3319,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,642,1 Ronson Road,Oakwood Plaza,Woodbridge  (Isellin),NJ,08830,40.55072,-74.31412,732-602-3283,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,643,70 Worcester-Providence Turnpike (Rt. 146),Shoppes at Blackstone Valley,Millbury,MA,01527,42.200587,-71.778025,508-865-9014,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:00am-10:00pm",ACT,N,NULL,
10,644,2540 Hargroves Rd.,Heritage Pavilion,Smyrna,GA,30080,33.8902,-84.4765,770-436-6061,"Sun: 11:00am-9:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY,N,NULL,
10,645,73 Winthrop Avenue,Plaza One Fourteen,Lawrence,MA,01843,42.68948,-71.14932,978-685-4810,"Sun: 11:00am-8:00pm, Mon-Sat: 9:00am-9:00pm",LAY,N,"Thursday, March 17, 2011",
10,646,3131 North Clark St.,NULL,Chicago - Clark & Halsted,IL,60657,41.9393,-87.6498,773-327-2711,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT$DEL$LAY,N,NULL,
10,649,3501 W. Genese Street,Fairmont Fair Shopping Center,Camillus,NY,13219,43.04122,-76.26881,315-468-9754,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT$HOM,N,NULL,
10,650,255 East Flagler St.,Galleria International,Miami (Downtown),FL,33131,25.77367,-80.18917,305-358-3844,"Sun: 10:00am-6:00pm, Mon-Thu: 9:00am-8:00pm, Fri-Sat: 9:00am-8:00pm",DEL$LAY,N,NULL,
10,651,16800 Collins Avenue,R.K. Associates Shopping Center,North Miami Beach,FL,33160,25.9283,-80.1217,305-944-0223,"Sun: 11:00am-9:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,652,"12635 I-10 West, Suite 505",Fiesta Trails Center,San Antonio,TX,78249,29.5668,-98.5882,210-696-9893,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,653,2550 PGA Boulevard,PGA Plaza,Palm Beach Gardens,FL,33410,26.84341,-80.07382,561-776-0501,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,654,15945 Ventura Boulevard,NULL,Encino,CA,91436,34.15607,-118.48048,818-501-7135,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,NULL,
10,655,700 Post Road,Fairfield Center,Fairfield,CT,06430,41.14809,-73.24797,203-319-1044,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,NULL,
10,656,2485 Richmond Avenue,NULL,Staten Island,NY,10314,40.5808,-74.1626,718-370-3313,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,657,5438 New Hope Commons Drive,New Hope Commons,Durham,NC,27707,35.9542,-78.9983,919-489-4884,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,658,3781 Alton Parkway,West Park Shopping ,Irvine (Alton),CA,92606,33.6822,-117.8098,949-250-4206,"Sun: 10:00am-9:00pm, Mon-Thu: 9:30am-10:00pm, Fri-Sat: 9:30am-10:00pm",DEL$ACT,N,NULL,
10,660,350 Washington Street (Downtown Crossing),Downtown Crossing,Boston,MA,02108,42.35615,-71.05978,617-338-6205,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-8:30pm, Fri-Sat: 9:00am-9:00pm",DEL$ACT,N,NULL,
10,661,240 South Route 59,West Ridge Court,Naperville,IL,60540,41.769122,-88.20568,630-637-9905,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",ACT,N,NULL,
10,662,6065 Northwest Loop 410,Festival Center,San Antonio ,TX,78238,29.475,-98.614,210-647-3073,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,663,10429 Indianapolis Boulevard,Highland Grove,Highland,IN,46322,41.5242,-87.4685,219-922-9134,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,664,163 Skokie Boulevard,Village Square of Northbrook,Northbrook,IL,60062,42.151,-87.8028,847-480-0139,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,665,4377 Mills Circle,Ontario Mills,Ontario,CA,91764,34.07499,-117.5535,909-484-3291,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,668,875 Lawrenceville-Suwanee Rd,Lawrenceville Market,Lawrenceville,GA,30044,33.9682,-84.0168,770-995-2575,"Sun: 11:00am-9:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,669,3200F Laclede Station Rd,Deer Creek Center,Maplewood,MO,63143,38.604395,-90.329983,314-645-1008,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,670,100 Independence Way,Highland Plaza,Brewster,NY,10509,41.4222,-73.6285,845-940-1740,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-10:00pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,673,10130 West McDowell Road,Gateway Pavillions,Avondale,AZ,85323,33.465,-112.27225,623-936-0637,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,674,1111 Union Street,Airport Mall ,Bangor,ME,04401,44.832203,-68.78755,207-947-9130,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",ACT,N,NULL,
10,675,18920 E. 39th Street,Independence Commons Shop. Ctr.,Independence,MO,64057,39.0495,-94.3559,816-795-7044,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,676,1421 Towne Square Blvd. NW,Towne Square Shopping Center,Roanoke,VA,24012,37.318741,-79.964586,540-366-6071,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,677,795 West Montauk Highway,South Bay Shopping Center,West Babylon,NY,11704,40.69563,-73.30028,631-587-4787,"Sun: 9:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",DEL,N,NULL,
10,678,2642 E. Colonial Drive,Colonial Plaza,Orlando - E. Colonial Dr.,FL,32803,28.5502,-81.3513,407-895-6133,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,679,5400 Westpointe Plaza Drive,Westpointe Plaza,Columbus,OH,43228,39.98514,-83.149449,614-771-4898,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT$LAY,N,NULL,
10,680,911 Topsy Lane Suite 114,Carson Valley Plaza,Carson City,NV,89705,39.10805,-119.77574,775-267-3403,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,682,2065 Verdugo Boulevard,NULL,Montrose (La Canada),CA,91020,34.2047,-118.2218,818-541-9585,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,NULL,
10,685,96-05 Queens Blvd,NULL,Rego Park,NY,11374,40.7302,-73.8627,718-275-7797,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat 9:30am-10:00pm",LAY,N,NULL,
10,686,40 South  7th Street,Minneapolis City Center,Minneapolis,MN,55402,44.9775,-93.27317,612-673-9174,"Sun: 11:00am-6:00pm, Mon-Sat: 9:30am-8:00pm",ACT,N,NULL,
10,687,109 Pavilion Parkway,Fayetteville Pavilion,Fayetteville,GA,30214,33.47909,-84.43972,770-719-4699,"Sun: 11:00am-9:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,688,2330 Matthews Township Parkway,Matthews Corners,Matthews,NC,28105,35.1187,-80.696,704-841-8001,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,689,855 Jackman Street & Fletcher Parkway,NULL,El Cajon,CA,92020,32.8065,-116.9718,619-590-8292,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,690,600 North Michigan Avenue,NULL,Chicago - N. Michigan,IL,60611,41.893,-87.6248,312-280-7506,"Sun: 10:00am-7:00pm, Mon-Thu: 9:00am-9:00pm, Fri-Sat: 9:00am-9:30pm",ACT$DEL$LAY,N,NULL,
10,691,120 Marketplace Blvd,The Ridge,Rochester,NH,03867,43.334469,-71.012495,603-332-0018,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,Y,"Thursday, April 28, 2016",Now open!<br>
10,692,10 Main Street (Rte. 38),Stadium Plaza,Tewksbury,MA,01876,42.6298,-71.2733,978-851-6299,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:00am-10:00pm",ACT,N,NULL,
10,693,11270 Olympic Boulevard,1 Westside Center,West Los Angeles,CA,90025,34.03772,-118.43929,310-312-1266,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,NULL,
10,694,625 Atlantic Ave.,Atlantic Center,Brooklyn,NY,11201,40.6843,-73.9785,718-398-5254,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY,N,NULL,
10,695,4612 W. Irving Boulevard,Marketplace at Six Corners,Chicago - W. Irving,IL,60641,41.9532,-87.7472,773-282-0078,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY$ACT,N,NULL,
10,696,901 South Coast Drive,South Coast Shopping Center,Costa Mesa,CA,92626,33.6897,-117.8937,714-751-3853,"Sun: 10:00am-9:00pm, Mon-Thu: 9:30am-10:00pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,697,7440 N. Blackstone,MarketPlace at River Park,Fresno,CA,93710,36.8468,-119.7873,559-439-9072,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,698,135 Pearl Street,Pearl Plaza,Braintree,MA,02184,42.2029,-70.9998,781-848-8593,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,699,4780 Natomas Blvd.,Park Place Market II,Sacramento,CA,95835,38.66883,-121.50771,916-928-6959,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,702,7400 Abercron,Savannah Centre,Savannah,GA,31406,32.00729,-81.11062,912-692-0505,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,703,3000 Grapevine Mills Pwy,Grapevine Mills,Grapevine,TX,76051,32.9653,-97.0387,972-539-5500,"Sun: 11:00am-7:00pm, Mon-Sat: 10:00am-9:00pm",ACT,N,NULL,
10,704,112 W. 87th Street,Chatham Ridge Shopping Center,Chicago - W. 87th,IL,60620,41.736419,-87.626854,773-874-7054,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY,N,NULL,
10,705,400 Mill Creek Drive,Mill Creek,Secaucus,NJ,07094,40.79104726,-74.05219648,201-864-4832,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM$LAY,N,NULL,
10,706,2200 Mount Holly Road,Liberty Square Shopping Center,Burlington,NJ,08016,40.050011,-74.841208,609-239-2888,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,707,5000 Arizona Mills Circle,Arizona Mills,Tempe,AZ,85282,33.38619,-111.96488,480-897-4940,"Sun: 11:00am-7:00pm, Mon-Thu: 10:00am-9:30pm, Fri: 10:00am-10:00pm, Sat: 10:00am-9:30pm",,N,NULL,
10,708,141 Newport Avenue,NULL,Quincy,MA,01270,42.2727,-71.0284,617-328-9529,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,709,3938 S. Harlem Avenue,NULL,Lyons,IL,60534,41.8211,-87.8026,708-447-6770,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,710,16200 SW Pacific Highway,Tigard Towne Square,Tigard,OR,97224,45.4275,-122.75,503-620-7230,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:00am-10:00pm",ACT,N,NULL,
10,711,1596 S. Randall Road,Randall Square Shopping Center,Geneva,IL,60134,41.87155,-88.34217,630-262-9281,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,712,6814 Parker Farm Rd ,Mayfaire Center,Wilmington,NC,28405,34.234203,-77.830228,910-256-1074,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,"Thursday, September 25, 2014",
10,713,3131 East Main Street,Cortlandt Town Center,Cortlandt,NY,10547,41.307,-73.8777,914-526-2975,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-10:00pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,714,4400 Fort Jackson Blvd,Rosewood Crossing,Columbia,SC,29209,33.990995,-80.97677,803-790-6817,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT$LAY,Y,"Thursday, April 07, 2016",Now Open!<br>
10,715,2890 Chapel Hill Road,Douglasville Pavilion,Douglasville,GA,30133,33.73108,-84.73581,770-577-9390,"Sun: 11:00am-9:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,716,5840 Antioch Road,Merriam Town Center,Merriam,KS,66202,39.0221,-94.6919,913-432-7765,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,718,11 Courthouse Rd,Acme Plaza,Cape May ,NJ,08210,39.0872,-74.8194,609-463-0901,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,719,10951 West Broad Street,Colonnades West Shopping Center,Glen Allen,VA,23060,37.646149,-77.58457,804-965-1557,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,720,1525 N. State Rte 50,Water Tower Plaza,Bourbonnais,IL,60914,41.1686,-87.8508,815-929-0248,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,721,7150 Valley Creek Plaza,Woodbury Village,Woodbury,MN,55125,44.9258,-92.9683,651-578-9515,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,722,2091 Skibo Road,Fayetteville Pavilion,Fayetteville,NC,28314,35.0537,-78.9714,910-868-4110,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,723,2100 Bartow Avenue,Bay Plaza Shopping Center,Bronx,NY,10475,40.8682,-73.8313,718-320-7211,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY,N,NULL,
10,724,4200 Baldwin Road,Great Lakes Crossing,Auburn Hills,MI,48326,42.704,-83.3034,248-745-5850,"Sun: 11:00am-6:00pm, Mon-Sat: 10:00am-9:00pm",ACT,N,NULL,
10,725,908 Camino Del Rio North,Mission Valley West,Mission Valley,CA,92108,32.765,-117.15167,619-497-0773,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,NULL,
10,726,1832 86th Street,NULL,Brooklyn,NY,11214,40.6067,-74.0023,718-621-3434,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,727,4900 Marsh Rd,Meridian Towne Center,Okemos,MI,48864,42.7202,-84.4201,517-347-0529,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,728,25630 The Old Road,Valencia Marketplace,Valencia (Santa Clarita),CA,91381,34.39344,-118.57198,661-799-9150,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$ACT,N,NULL,
10,729,"4575 Highway 1, Suite 30",Pelican Shopping Center,Rehoboth Beach,DE,19971,38.7373,-75.1449,302-645-8729,"Sun: 9:00am-8:00pm, Mon-Thu: 9:30am-9:00pm, Fri-Sat: 9:00am-10:00pm",,N,NULL,
10,730,1965 Pavillion Way,Hamburg Pavilion,Lexington,KY,40509,38.0215,-84.4116,859-543-1545,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,731,"145 Holt Garrison Pkwy, Ste D",The Coleman Marketplace,Danville,VA,24540,36.5853,-79.4274,434-793-2183,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,732,8241 Old Troy Pike,Northpark Center,Huber Heights,OH,45424,39.87251,-84.13743,937-237-8072,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,733,5562 Silver Hill Rd.,Penn Station Shopping Center,District Heights,MD,20747,38.856509,-76.909149,301-669-1981,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, April 07, 2011",
10,735,80 Storrs Street,Capital Shopping Center,Concord,NH,03301,43.20455,-71.53472,603-223-6777,"Sun: 9:00am-7:00pm, Mon-Thu: 9:00am-9:00pm, Fri-Sat: 8:30am-9:00pm",ACT,N,NULL,
10,738,2665 South 108th Street,Cleveland Shopping Center,West Allis,WI,53227,42.99616,-88.04722,414-327-6708,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM$ACT,N,NULL,
10,739,651 Kapkowski Road Suite 40,Jersey Gardens Metro Mall,Elizabeth,NJ,07201,40.66365,-74.17392,908-436-1224,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,742,375 Faith Rd,Innes Street Market,Salisbury,NC,28146,35.65677,-80.46002,704-637-5572,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,743,125 Promenade Blvd,Bridgewater Promenade ,Bridgewater,NJ,08807,40.56092,-74.5592,732-748-0037,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Thursday, October 19, 2006",
10,744,9445 Skokie Boulevard,NULL,Skokie,IL,60076,42.05338,-87.74471,847-677-0204,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,745,18700 Veterans Boulevard,Heritage Plaza,Port Charlotte,FL,33954,27.01531,-82.15021,941-743-2410,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,746,701 Route 440,Hudson Mall,Jersey City,NJ,07304,40.72356,-74.09016,201-209-0505,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,747,1697 N. Germantown Parkway,The Commons at Dexter Lake,Cordova,TN,38016,35.17161,-89.79482,901-752-0466,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
10,748,890 Beverly Boulevard,The Mart of Montebello,Montebello,CA,90640,34.0172,-118.105,323-726-2814,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$ACT,N,NULL,
10,749,Comerio Blvd & Expo De Diego,Plaza Rio Hondo,Bayamon,PR,00959,18.42256,-66.16323,787-261-6110,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",HOM$LAY,N,NULL,
10,750,1128 West Branch Street,Five Cities Center,Arroyo Grande,CA,93420,35.128,-120.5953,805-474-9465,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,751,14575 Orchard Pkwy ,Orchard Town Center,Westminster,CO,80023,39.961641,-104.994039,303-457-2413,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,Y,"Thursday, May 12, 2016",Now Open!<br>
10,752,21117 Zeier Road,East Towne Plaza,Madison,WI,53704,43.1283,-89.3044,608-242-1444,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,753,2144 W. Union Blvd.,Lehigh Shopping Center,Bethlehem,PA,18018,40.62645,-75.41891,610-867-9413,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,NULL,
10,754,6565 Strip Avenue,The Strip,North Canton,OH,44720,40.87803,-81.43392,330-305-9613,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,755,2240 Bridgepoint Parkway,Bridgepointe,San Mateo,CA,94404,37.5528,-122.2961,650-573-9770,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,756,3544-3584 Long Beach Road,Oceanside Plaza,Oceanside,NY,11572,40.6209,-73.6409,516-766-6788,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
10,757,7892 Dublin Boulevard,Dublin Retail Center,Dublin,CA,94568,37.7025316,-121.9332433,925-875-1550,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",ACT,N,NULL,
10,758,6207 Route 30 suite 2020,Hempfield Plaza,Greensburg,PA,15601,40.30513994,-79.58764315,724-850-8828,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$ACT,N,NULL,
10,760,7900 N. Oracle Road,Plaza Escondida,Tucson,AZ,85704,32.35091,-110.97355,520-877-3195,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
