ChainID,store_num,address,address2,city,state,zip,latitude,longitude,phone,hours,departments,New Store,Open Date,Comments
8,760,"377 West Jackson St., Suite 9",Jackson Plaza Phase II ,Cookeville,TN,38501,36.15532,-85.51484,931-372-7816,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,761,1527 Montauk Hwy,Bridgehampton Commons,Bridgehampton,NY,11932,40.9333,-72.3128,631-537-1591,"Sun: 9:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",RUN,N,NULL,
8,762,7629 Mall Road,Florence Square Shop. Center,Florence,KY,41042,38.9925,-84.6525,859-525-8852,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,765,5 Garden Lane,Market Basket Plaza,Londonderry,NH,3053,42.8695,-71.345426,603-421-9761,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,Y,"Thursday, May 19, 2016",Now Open!<br>
8,766,7670 Poplar Ave,Germantown Village Sq,Memphis,TN,38138,35.09301,-89.808155,901-758-2822,"Sun: 11:00am-9:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,767,10404 Centrum Parkway,The Centrum,Pineville,NC,28134,35.0889,-80.8708,704-542-6056,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,768,875 Queen Street,Queen Plaza,Southington,CT,6489,41.6402,-72.8753,860-621-7424,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,769,17 Traders Way,Shaw's Plaza,Salem,MA,1970,42.503331,-70.921696,978-744-5411,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, March 17, 2011",
8,770,2413 Vestal Parkway East,Town Square Mall,Vestal,NY,13850,42.0954,-76.0012,607-770-7031,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,771,10 Triangle Shopping Cntr,Triangle Shopping Center,Yorktown Heights,NY,10598,41.2764,-73.7833,914-245-4745,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,772,8116e.Santa Ana Canyon Rd,Anaheim Hills Festival,Anaheim,CA,92808,33.8696,-117.7405,714-998-4244,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,773,5152 Richmond Avenue,The Plaza On Richmond,Houston,TX,77056,29.7309,-95.4605,713-626-4335,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY$RUN,N,NULL,
8,774,6337 E. Broadway Blvd,Wilmot Plaza,Tucson,AZ,85710,32.2229,-110.8544,520-721-2081,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,775,1707 Stringtown Road,Parkway Center South,Grove City,OH,43123,39.87795924,-83.03788039,614-539-4830,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,776,9106 Shops Way,Northborough Crossing ,Northborough,MA,1532,42.287459,-71.67303,508-351-8691,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,"Thursday, September 08, 2011",
8,777,2675 Pleasant Hill Road,NULL,Pleasant Hill,CA,94523,37.9541,-122.0869,925-937-2657,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,778,823 E. Baltimore Pike,Shoppes At Longwood Village,Kennett Square,PA,19348,39.8634,-75.6812,610-444-9280,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,779,550 E. Lancaster Ave. #A3,St. Davids Square,St. Davids,PA,19087,40.0383,-75.3648,610-989-9545,"Sun: 10:00am-7:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY$RUN,N,NULL,
8,780,1487 Highway 17 North,Wando Crossing,Mt Pleasant,SC,29464,32.8189,-79.8439,843-881-6199,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",RUN,N,NULL,
8,781,4 Plaistow Rd.,Stateline Plaza,Plaistow,NH,3865,42.8169,-71.1039,603-382-1442,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,783,1101 Woodland Rd.,Berkshire Mall West,Wyomissing,PA,19610,40.3422,-75.9779,610-371-9744,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,784,1613-C North Atherton St.,TJ Maxx Center,State College,PA,16803,40.8072,-77.8922,814-234-4600,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,785,323 Middle Country Rd,Selden Plaza,Selden,NY,11784,40.8647,-73.0239,631-736-0702,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,786,217 Glen Cove Rd,Parkway Plaza,Carle Place  (Li),NY,11514,40.7515,-73.6182,516-873-2522,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,NULL,
8,787,200 South 500 West,Gateway Crossing Shopping Center,Bountiful,UT,84010,40.8826,-111.9008,801-295-4416,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,788,20 Whitten Rd,Turnpike Mall,Augusta,ME,4330,44.31532,-69.81544,207-626-9321,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,790,663 Foothill Blvd,Plaza De La Canada,La Canada,CA,91011,34.20179353,-118.1940937,818-952-6640,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",RUN,N,NULL,
8,791,6100 14th Street West,Bayshore Gardens,Bradenton,FL,34207,27.431,-82.5811,941-758-2222,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,792,846 Lexington Street,Wal-Lex Shopping Center,Waltham,MA,2451,42.4035,-71.2358,781-893-2968,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,793,744 S Meadow St Ste 300,South Meadow Square,Ithaca,NY,14850,42.42894,-76.5106,607-272-1803,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, August 20, 2015",
8,794,"9409 US Hwy 19, Ste 602",Gulf View,Port Richey,FL,34668,28.294924,-82.70949,727-847-1856,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Thursday, May 20, 2010",
8,795,94 Grove Street,Harte Haven Shopping Center,Massena,NY,13662,44.920901,-74.8846,315-769-7354,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, September 22, 2011",
8,796,425 Ernest Barrett Pkw Sg,Town Center Plaza,Kennesaw,GA,30144,34.0113,-84.56315,770-919-8530,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,NULL,
8,797,3405 Candlers Mtn Rd #F,River Ridge Mall,Lynchburg,VA,24502,37.36406,-79.1772,434-237-1503,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, April 11, 2013",
8,799,730 W. Hammer Lane,Pacific Town Center,Stockton,CA,95210,38.02108,-121.32204,209-477-7131,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-9:30pm",$LAY,N,NULL,
8,801,160 Cranston Ave.,Spradlin Farms,Christiansburg,VA,24073,37.16456,-80.42545,540-381-8475,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,802,1115 Vidina Place S-185,Oviedo Park Crossing,Oviedo,FL,32765,28.655,-81.23807,407-971-4040,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,803,510 Marshall Road,Superior Marketplace,Superior,CO,80027,39.95674,-105.16089,720-304-7330,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,804,7000 Arundel Mills Circle,Arundel Mills,Hanover,MD,21076,39.15586,-76.71467,410-379-5758,"Sun: 11:00am-7:00pm, Mon-Thu: 10:00am-9:30pm, Fri-Sat: 10:00am-9:30pm",LAY,N,NULL,
8,805,1220 N. Columbia Center Blvd,Columbia Center Blvd. & W. Quinault Ave,Kennewick,WA,99336,46.22329,-119.22269,509-737-9335,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,806,South Annex Us Rt 30 East,Westermoreland Mall,Greensburg,PA,15601,40.298441,-79.51507687,724-850-4990,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,807,1930 North Dixie Hgwy,Mall Park Center,Elizabethtown,KY,42701,37.73155,-85.88854,270-234-1662,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,808,11651 Bandera Road,Bandera Pointe,San Antonio/Bndra,TX,78250,29.55163,-98.66653,210-682-5765,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,809,545 Cool Springs Bvd #170,Thoroughbred Village,Franklin,TN,37067,35.94761,-86.8195,615-771-4085,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,810,8324 Agora Parkway,The Forum @ Olympia Pkwy,San Antonio(Forum,TX,78154,29.56702,-98.33128,210-566-5298,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,811,1515 Rte. 22 West,Tjmaxx Of Watchung,Watchung,NJ,7069,40.639,-74.4245,908-668-5090,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,812,40 Main Street,Town Square Shp Center,Schererville,IN,46375,41.52381,-87.47175,219-322-6207,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,813,271 W. Esplanade Dr,The Esplanade,Oxnard,CA,93030,34.2306,-119.17244,805-278-3240,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,814,350 Washington St.,T.J. Maxx of Boston,Boston,MA,2109,42.35615,-71.05978,617-695-2424,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-8:30pm, Fri-Sat: 9:00am-9:00pm",DEL$LAY$RUN,N,NULL,
8,815,4049 SR-28,Tjmaxx Of Sheboygan,Sheboygan,WI,53081,43.71822,-87.76689,920-453-9736,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,816,1201 Caraway Road,Caraway Plaza,Jonesboro,AR,72401,35.8284,-90.6776,870-802-0496,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,817,6850 US Highway 90,Tjmaxx Of Daphne,Daphne,AL,36526,30.6552,-87.909,251-621-1402,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,818,2353 Sycamore Rd,Tjmaxx Of Dekalb,Dekalb,IL,60115,41.9516,-88.725,815-756-1400 ,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,819,1640 NW Chipman Road,Summitwoods Crossing,Lee's Summit,MO,64081,38.934496,-94.405985,816 246-2080,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,821,"14010 E. Indiana Ave,",I-90 & Evergreen,Spokane,WA,99201,47.6741,-117.20894,509-891-8107,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,822,East Waterfront Drive,Northpointe Plaza,Homestead,PA,15120,40.40832,-79.91185,412-464-8455,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY,N,NULL,
8,823,2270 South Bradley,Crossroads at Santa Maria,Santa Maria,CA,93454,34.9273,-120.41721,805-347-7345,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,824,401 Vineyard Town Center,Vineyard Towne Center,Morgan Hill,CA,95037,37.11131584,-121.6432106,408-782-1905,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,825,413 Eisenhower Drive,Hanover Crossing Shopping Center,Hanover,PA,17331,39.82504,-76.9761,717-646-0168,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,826,100 Pocono Commons,TJMaxx of Stroudsburg,Stroudsburg,PA,18360,40.99669455,-75.24400949,570-476-1295,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,827,1734 East 3rd Street,TJ Maxx Plaza,Williamsport,PA,17701,41.2486,-76.9714,570-329-1415,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$HOM,N,NULL,
8,828,72 Princeton Hightstown Road,East Windsor Village,East Windsor,NJ,8520,40.27577,-74.54219,609-371-2607,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,829,320 S State Road 7 ,Buckingham Place,West Palm Beach,FL,33414,26.670217,-80.201332,561-784-4053,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,n,"Thursday, October 22, 2015",
8,830,920 Springfield Road,Union Square,Union,NJ,7083,40.68958,-74.29967,908-810-5790,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,831,352 Randall Road,Tjmaxx Of S.Elgin,S.Elgin,IL,60177,41.98548,-88.34148,847-531-5927,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,832,Main Street & Herrera Road,Plaza Farmington,Farmington,NM,87402,36.75239,-108.15873,505 564-9837,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,833,Highway 99 & The Skyway,NULL,Chico,CA,95928,39.71461,-121.79633,530 897-0970,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-9:30pm",,N,NULL,
8,834,Almaden Expressway & Blossom Hill Road,NULL,San Jose,CA,95118,37.25154,-121.87525,408-265-3707,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,NULL,
8,835,30805 Thousand Oaks,Lindero Canyon Rd & Thousand Oaks Blvd,Westlake Village,CA,91362,34.1552,-118.79293,818-707-6824,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",RUN,N,NULL,
8,836,Laguna Gateway & Highway 99,NULL,Elk Grove,CA,95758,38.4194,-121.39516,916 691-6299,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-9:30pm",,N,NULL,
8,837,Hilltop Drive & East Palisades Avenue,NULL,Redding,CA,96003,40.5912,-122.35706,530-722-9435,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,838,235 Ridgedale Ave,Ridgedale Ave & Hanover Ave,Cedar Knolls,NJ,7927,40.8071,-74.46265,973-984-2804,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,NULL,
8,839,Plaza Center Drive,Jordan Landing Shopping Center,West Jordan,UT,84084,40.6237,-111.975,801 282-8080,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,840,Nimmo Parkway & General Booth Parkway,Red Mill Commons,Virginia Beach,VA,23456,36.75533,-76.01,757-427-9365,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,841,Indiantown Road & Old Drive,NULL,Jupiter,FL,33477,26.93445,-80.09282,561-741-3265,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,842,5063 Business Center Dr,Green Valley Rd & Business Center Dr,Fairfield,CA,94533,38.2163,-122.1373,707-207-0661,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,843,30 International Drive South,ITC Crossing,Mt. Olive,NJ,7836,40.88287,-74.70326,973-448-0278,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,844,Preston Road & Gaylord Parkway,The Center of Preston Ridge,Frisco,TX,75034,33.0977,-96.8066,214-618-1780,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,845,Highway 99 & Monte Vista Avenue,NULL,Turlock,CA,95380,37.52846,-120.89651,209-656-8005,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,846,Brier Creek Parkway,NULL,Raleigh,NC,27617,35.91153,-78.78786,919-544-3790,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$LAY,N,NULL,
8,847,Highway 22 & Madison Avenue,Mankato Heights Plaza,Mankato,MN,56001,44.16674,-93.9487,507-386-7202,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,848,Bridgeview Blvd & Route 93,NULL,Twin Falls,ID,83301,42.57779,-114.45919,208-734-6055,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,849,North Reserve Street & West Broadway,NULL,Missoula,MT,59808,46.8992,-114.03887,406-541-7031,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,850,104th Avenue South East & Kent-Kangley Road,NULL,Kent,WA,98031,47.37275,-122.20122,253-852-8100,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,851,45591 Dulles Eastern Plaza,Dulles Town Crossing,Sterling,VA,20166,39.03346,-77.42406,703-421-9303,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,852,Highway 99 & 238th Street,NULL,Edmonds,WA,98026,47.78522,-122.34504,425-774-5001,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,853,2010 SE Delaware Ave,Delaware Center II,Ankeny,IA,50021,41.709194,-93.582147,515-964-9853,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,854,I-77 & Dave Lyle Boulevard,NULL,Rock Hill,SC,29730,34.94336,-80.97565,803-985-4700,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,855,Yellowstone Avenue & Breneman Road,Cobblestone Creek,Pocatello,ID,83202,42.90578,-112.46532,208-637-1700,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,856,8621 S. Sepulveda Blvd.,S. Sepulveda Blvd. & W. Manchester Ave.,Westchester,CA,90045,33.95975,-118.39547,310-670-7098,"Sun: 9:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,NULL,
8,857,6601 E. Lloyd Expy,E. Lloyd Expy & Burkhardt Rd.,Evansville,IN,47715,37.97446,-87.47163,812-402-9700,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,858,Highway 4 & Sand Creek Road,Sand Creek Crossing,Brentwood,CA,94513,37.94325,-121.73544,925-240-6581,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,859,Noble Blvd & South Hanover Street,Carlisle Commons,Carlisle,PA,17013,40.18777,-77.19141,717-249-5486,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,860,Palmetto Street & Hoffmeyer Road,Florence Mall,Florence,SC,29501,34.19155,-79.80876,843-679-3737,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,861,124A Salmon Brook Street,Stop & Shop Plaza,Granby,CT,6035,41.93589,-72.79116,860-653-5220,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,862,124 Danbury Road,Fairfield Plaza,New Milford,CT,6776,41.57478,-73.41782,860-355-8302,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,863,Mission Gorge Road & Cuyamaca Street,Santee Trolley Square,Santee,CA,92071,32.8408,-116.9806,619-956-0851,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL,N,NULL,
8,864,Greenbriar Parkway & I-64,Crossways Shopping Center,Chesapeake,VA,23320,36.77594,-76.23272,757 366-9542,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,865,Commercial Drive & Clinton Street,Consumer Square,New Hartford,NY,13413,43.09292,-75.31071,315-768-6344,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,866,Grand Central Avenue,Grand Central Plaza,Parkersburg,WV,26101,39.27425,-81.55479,304 424-0670,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,867,Route 31 & Route 481,Cor Center,Liverpool,NY,13090,43.18667,-76.23167,315 715-0270,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,868,Route 34 & Douglas Road,Oswego Commons,Oswego,IL,60543,41.70117,-88.3136,630 554-4706,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,869,85th Street & State Line Road,Ward Parkway Shopping Center,Kansas City,MO,64114,38.97429,-94.60754,816-363-9818,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,NULL,
8,870,300 Commons Way,NULL,Bridgewater,NJ,8807,40.58563,-74.61531,908-526-0610,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM$RUN,N,NULL,
8,871,3225 State Rd 364,Roseland Center,Canandaigua,NY,14424,42.87428,-77.25091,585-396-7250,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,NULL,
8,872,Highway 150 & Bluefield Road,NULL,Mooresville,NC,28117,35.59491,-80.86755,704-799-3757,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,873,Wilbur Road & Highway 95,NULL,Coeur D'Alene,ID,83815,47.73615,-116.7924,208-772-4841,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,874,3082 Route 50,The Shoppes at Wilton,Saratoga Springs,NY,12866,43.106924,-73.73873,518-581-2314,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,NULL,
8,875,"14060 Cedar Road, Suite 260",University Square,University Heights,OH,44118,41.50129,-81.53387,216-691-3445,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",$HOM,N,NULL,
8,876,700 Broadway,Westwood Shopping Plaza,Westwood,NJ,7675,40.99559,-74.03639,201-664-2036,"Sun: Closed, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
8,877,"500 Route 23N, Suite 12-12A",Plaza 23,Pompton Plains,NJ,7444,40.96772,-74.28406,973-831-9962,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, September 16, 2012",
8,878,"3535 Missouri Blvd., Suite 119",NULL,Jefferson City,MO,65109,38.58084,-92.24752,573-634-2642,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,NULL,
